X,Y,Z,C
0.5,31.5,0.0,0.7
0.5,31.5,0.5,0.7
0.5,31.5,1.0,0.7
0.5,31.5,1.5,0.7
0.5,31.5,2.0,0.7
0.5,32.0,0.0,0.7
0.5,32.0,0.5,0.7
0.5,32.0,1.0,0.7
0.5,32.0,1.5,0.7
0.5,32.0,2.0,0.7
0.5,32.5,0.0,0.7
0.5,32.5,0.5,0.7
0.5,32.5,1.0,0.7
0.5,32.5,1.5,0.7
0.5,32.5,2.0,0.7
0.5,33.0,0.0,0.7
0.5,33.0,0.5,0.7
0.5,33.0,1.0,0.7
0.5,33.0,1.5,0.7
0.5,33.0,2.0,0.7
0.5,33.5,0.0,0.7
0.5,33.5,0.5,0.7
0.5,33.5,1.0,0.7
0.5,33.5,1.5,0.7
0.5,33.5,2.0,0.7
0.5,34.0,0.0,0.7
0.5,34.0,0.5,0.7
0.5,34.0,1.0,0.7
0.5,34.0,1.5,0.7
0.5,34.0,2.0,0.7
0.5,34.5,0.0,0.7
0.5,34.5,0.5,0.7
0.5,34.5,1.0,0.7
0.5,34.5,1.5,0.7
0.5,34.5,2.0,0.7
0.5,35.0,0.0,0.7
0.5,35.0,0.5,0.7
0.5,35.0,1.0,0.7
0.5,35.0,1.5,0.7
0.5,35.0,2.0,0.7
0.5,35.5,0.0,0.7
0.5,35.5,0.5,0.7
0.5,35.5,1.0,0.7
0.5,35.5,1.5,0.7
0.5,35.5,2.0,0.7
0.5,36.0,0.0,0.7
0.5,36.0,0.5,0.7
0.5,36.0,1.0,0.7
0.5,36.0,1.5,0.7
0.5,36.0,2.0,0.7
0.5,36.5,0.0,0.7
0.5,36.5,0.5,0.7
0.5,36.5,1.0,0.7
0.5,36.5,1.5,0.7
0.5,36.5,2.0,0.7
0.5,37.0,0.0,0.7
0.5,37.0,0.5,0.7
0.5,37.0,1.0,0.7
0.5,37.0,1.5,0.7
0.5,37.0,2.0,0.7
0.5,37.5,0.0,0.7
0.5,37.5,0.5,0.7
0.5,37.5,1.0,0.7
0.5,37.5,1.5,0.7
0.5,37.5,2.0,0.7
0.5,38.0,0.0,0.7
0.5,38.0,0.5,0.7
0.5,38.0,1.0,0.7
0.5,38.0,1.5,0.7
0.5,38.0,2.0,0.7
0.5,38.5,0.0,0.7
0.5,38.5,0.5,0.7
0.5,38.5,1.0,0.7
0.5,38.5,1.5,0.7
0.5,38.5,2.0,0.7
0.5,39.0,0.0,0.7
0.5,39.0,0.5,0.7
0.5,39.0,1.0,0.7
0.5,39.0,1.5,0.7
0.5,39.0,2.0,0.7
0.5,39.5,0.0,0.7
0.5,39.5,0.5,0.7
0.5,39.5,1.0,0.7
0.5,39.5,1.5,0.7
0.5,39.5,2.0,0.7
0.5,40.0,0.0,0.7
0.5,40.0,0.5,0.7
0.5,40.0,1.0,0.7
0.5,40.0,1.5,0.7
0.5,40.0,2.0,0.7
0.5,40.5,0.0,0.7
0.5,40.5,0.5,0.7
0.5,40.5,1.0,0.7
0.5,40.5,1.5,0.7
0.5,40.5,2.0,0.7
0.5,41.0,0.0,0.7
0.5,41.0,0.5,0.7
0.5,41.0,1.0,0.7
0.5,41.0,1.5,0.7
0.5,41.0,2.0,0.7
0.5,41.5,0.0,0.7
0.5,41.5,0.5,0.7
0.5,41.5,1.0,0.7
0.5,41.5,1.5,0.7
0.5,41.5,2.0,0.7
0.5,42.0,0.0,0.7
0.5,42.0,0.5,0.7
0.5,42.0,1.0,0.7
0.5,42.0,1.5,0.7
0.5,42.0,2.0,0.7
0.5,42.5,0.0,0.7
0.5,42.5,0.5,0.7
0.5,42.5,1.0,0.7
0.5,42.5,1.5,0.7
0.5,42.5,2.0,0.7
0.5,43.0,0.0,0.7
0.5,43.0,0.5,0.7
0.5,43.0,1.0,0.7
0.5,43.0,1.5,0.7
0.5,43.0,2.0,0.7
0.5,43.5,0.0,0.7
0.5,43.5,0.5,0.7
0.5,43.5,1.0,0.7
0.5,43.5,1.5,0.7
0.5,43.5,2.0,0.7
0.5,44.0,0.0,0.7
0.5,44.0,0.5,0.7
0.5,44.0,1.0,0.7
0.5,44.0,1.5,0.7
0.5,44.0,2.0,0.7
0.5,44.5,0.0,0.7
0.5,44.5,0.5,0.7
0.5,44.5,1.0,0.7
0.5,44.5,1.5,0.7
0.5,44.5,2.0,0.7
0.5,45.0,0.0,0.7
0.5,45.0,0.5,0.7
0.5,45.0,1.0,0.7
0.5,45.0,1.5,0.7
0.5,45.0,2.0,0.7
0.5,45.5,0.0,0.7
0.5,45.5,0.5,0.7
0.5,45.5,1.0,0.7
0.5,45.5,1.5,0.7
0.5,45.5,2.0,0.7
0.5,46.0,0.0,0.7
0.5,46.0,0.5,0.7
0.5,46.0,1.0,0.7
0.5,46.0,1.5,0.7
0.5,46.0,2.0,0.7
0.5,46.5,0.0,0.7
0.5,46.5,0.5,0.7
0.5,46.5,1.0,0.7
0.5,46.5,1.5,0.7
0.5,46.5,2.0,0.7
0.5,47.0,0.0,0.7
0.5,47.0,0.5,0.7
0.5,47.0,1.0,0.7
0.5,47.0,1.5,0.7
0.5,47.0,2.0,0.7
0.5,47.5,0.0,0.7
0.5,47.5,0.5,0.7
0.5,47.5,1.0,0.7
0.5,47.5,1.5,0.7
0.5,47.5,2.0,0.7
0.5,48.0,0.0,0.7
0.5,48.0,0.5,0.7
0.5,48.0,1.0,0.7
0.5,48.0,1.5,0.7
0.5,48.0,2.0,0.7
0.5,48.5,0.0,0.7
0.5,48.5,0.5,0.7
0.5,48.5,1.0,0.7
0.5,48.5,1.5,0.7
0.5,48.5,2.0,0.7
0.5,49.0,0.0,0.7
0.5,49.0,0.5,0.7
0.5,49.0,1.0,0.7
0.5,49.0,1.5,0.7
0.5,49.0,2.0,0.7
0.5,49.5,0.0,0.7
0.5,49.5,0.5,0.7
0.5,49.5,1.0,0.7
0.5,49.5,1.5,0.7
0.5,49.5,2.0,0.7
0.5,50.0,0.0,0.7
0.5,50.0,0.5,0.7
0.5,50.0,1.0,0.7
0.5,50.0,1.5,0.7
0.5,50.0,2.0,0.7
0.5,50.5,0.0,0.7
0.5,50.5,0.5,0.7
0.5,50.5,1.0,0.7
0.5,50.5,1.5,0.7
0.5,50.5,2.0,0.7
0.5,51.0,0.0,0.7
0.5,51.0,0.5,0.7
0.5,51.0,1.0,0.7
0.5,51.0,1.5,0.7
0.5,51.0,2.0,0.7
1.0,-51.0,0.0,0.7
1.0,-51.0,0.5,0.7
1.0,-51.0,1.0,0.7
1.0,-51.0,1.5,0.7
1.0,-51.0,2.0,0.7
1.0,-50.5,0.0,0.7
1.0,-50.5,0.5,0.7
1.0,-50.5,1.0,0.7
1.0,-50.5,1.5,0.7
1.0,-50.5,2.0,0.7
1.0,-50.0,0.0,0.7
1.0,-50.0,0.5,0.7
1.0,-50.0,1.0,0.7
1.0,-50.0,1.5,0.7
1.0,-50.0,2.0,0.7
1.0,-49.5,0.0,0.7
1.0,-49.5,0.5,0.7
1.0,-49.5,1.0,0.7
1.0,-49.5,1.5,0.7
1.0,-49.5,2.0,0.7
1.0,-49.0,0.0,0.7
1.0,-49.0,0.5,0.7
1.0,-49.0,1.0,0.7
1.0,-49.0,1.5,0.7
1.0,-49.0,2.0,0.7
1.0,-48.5,0.0,0.7
1.0,-48.5,0.5,0.7
1.0,-48.5,1.0,0.7
1.0,-48.5,1.5,0.7
1.0,-48.5,2.0,0.7
1.0,-48.0,0.0,0.7
1.0,-48.0,0.5,0.7
1.0,-48.0,1.0,0.7
1.0,-48.0,1.5,0.7
1.0,-48.0,2.0,0.7
1.0,-47.5,0.0,0.7
1.0,-47.5,0.5,0.7
1.0,-47.5,1.0,0.7
1.0,-47.5,1.5,0.7
1.0,-47.5,2.0,0.7
1.0,-47.0,0.0,0.7
1.0,-47.0,0.5,0.7
1.0,-47.0,1.0,0.7
1.0,-47.0,1.5,0.7
1.0,-47.0,2.0,0.7
1.0,-46.5,0.0,0.7
1.0,-46.5,0.5,0.7
1.0,-46.5,1.0,0.7
1.0,-46.5,1.5,0.7
1.0,-46.5,2.0,0.7
1.0,-46.0,0.0,0.7
1.0,-46.0,0.5,0.7
1.0,-46.0,1.0,0.7
1.0,-46.0,1.5,0.7
1.0,-46.0,2.0,0.7
1.0,-45.5,0.0,0.7
1.0,-45.5,0.5,0.7
1.0,-45.5,1.0,0.7
1.0,-45.5,1.5,0.7
1.0,-45.5,2.0,0.7
1.0,-45.0,0.0,0.7
1.0,-45.0,0.5,0.7
1.0,-45.0,1.0,0.7
1.0,-45.0,1.5,0.7
1.0,-45.0,2.0,0.7
1.0,-44.5,0.0,0.7
1.0,-44.5,0.5,0.7
1.0,-44.5,1.0,0.7
1.0,-44.5,1.5,0.7
1.0,-44.5,2.0,0.7
1.0,-44.0,0.0,0.7
1.0,-44.0,0.5,0.7
1.0,-44.0,1.0,0.7
1.0,-44.0,1.5,0.7
1.0,-44.0,2.0,0.7
1.0,-43.5,0.0,0.7
1.0,-43.5,0.5,0.7
1.0,-43.5,1.0,0.7
1.0,-43.5,1.5,0.7
1.0,-43.5,2.0,0.7
1.0,-43.0,0.0,0.7
1.0,-43.0,0.5,0.7
1.0,-43.0,1.0,0.7
1.0,-43.0,1.5,0.7
1.0,-43.0,2.0,0.7
1.0,-42.5,0.0,0.7
1.0,-42.5,0.5,0.7
1.0,-42.5,1.0,0.7
1.0,-42.5,1.5,0.7
1.0,-42.5,2.0,0.7
1.0,-42.0,0.0,0.7
1.0,-42.0,0.5,0.7
1.0,-42.0,1.0,0.7
1.0,-42.0,1.5,0.7
1.0,-42.0,2.0,0.7
1.0,-41.5,0.0,0.7
1.0,-41.5,0.5,0.7
1.0,-41.5,1.0,0.7
1.0,-41.5,1.5,0.7
1.0,-41.5,2.0,0.7
1.0,-41.0,0.0,0.7
1.0,-41.0,0.5,0.7
1.0,-41.0,1.0,0.7
1.0,-41.0,1.5,0.7
1.0,-41.0,2.0,0.7
1.0,-40.5,0.0,0.7
1.0,-40.5,0.5,0.7
1.0,-40.5,1.0,0.7
1.0,-40.5,1.5,0.7
1.0,-40.5,2.0,0.7
1.0,-40.0,0.0,0.7
1.0,-40.0,0.5,0.7
1.0,-40.0,1.0,0.7
1.0,-40.0,1.5,0.7
1.0,-40.0,2.0,0.7
1.0,-39.5,0.0,0.7
1.0,-39.5,0.5,0.7
1.0,-39.5,1.0,0.7
1.0,-39.5,1.5,0.7
1.0,-39.5,2.0,0.7
1.0,-39.0,0.0,0.7
1.0,-39.0,0.5,0.7
1.0,-39.0,1.0,0.7
1.0,-39.0,1.5,0.7
1.0,-39.0,2.0,0.7
1.0,-38.5,0.0,0.7
1.0,-38.5,0.5,0.7
1.0,-38.5,1.0,0.7
1.0,-38.5,1.5,0.7
1.0,-38.5,2.0,0.7
1.0,-38.0,0.0,0.7
1.0,-38.0,0.5,0.7
1.0,-38.0,1.0,0.7
1.0,-38.0,1.5,0.7
1.0,-38.0,2.0,0.7
1.0,-37.5,0.0,0.7
1.0,-37.5,0.5,0.7
1.0,-37.5,1.0,0.7
1.0,-37.5,1.5,0.7
1.0,-37.5,2.0,0.7
1.0,-37.0,0.0,0.7
1.0,-37.0,0.5,0.7
1.0,-37.0,1.0,0.7
1.0,-37.0,1.5,0.7
1.0,-37.0,2.0,0.7
1.0,-36.5,0.0,0.7
1.0,-36.5,0.5,0.7
1.0,-36.5,1.0,0.7
1.0,-36.5,1.5,0.7
1.0,-36.5,2.0,0.7
1.0,-36.0,0.0,0.7
1.0,-36.0,0.5,0.7
1.0,-36.0,1.0,0.7
1.0,-36.0,1.5,0.7
1.0,-36.0,2.0,0.7
1.0,-35.5,0.0,0.7
1.0,-35.5,0.5,0.7
1.0,-35.5,1.0,0.7
1.0,-35.5,1.5,0.7
1.0,-35.5,2.0,0.7
1.0,-35.0,0.0,0.7
1.0,-35.0,0.5,0.7
1.0,-35.0,1.0,0.7
1.0,-35.0,1.5,0.7
1.0,-35.0,2.0,0.7
1.0,-34.5,0.0,0.7
1.0,-34.5,0.5,0.7
1.0,-34.5,1.0,0.7
1.0,-34.5,1.5,0.7
1.0,-34.5,2.0,0.7
1.0,-34.0,0.0,0.7
1.0,-34.0,0.5,0.7
1.0,-34.0,1.0,0.7
1.0,-34.0,1.5,0.7
1.0,-34.0,2.0,0.7
1.0,-33.5,0.0,0.7
1.0,-33.5,0.5,0.7
1.0,-33.5,1.0,0.7
1.0,-33.5,1.5,0.7
1.0,-33.5,2.0,0.7
1.0,-33.0,0.0,0.7
1.0,-33.0,0.5,0.7
1.0,-33.0,1.0,0.7
1.0,-33.0,1.5,0.7
1.0,-33.0,2.0,0.7
1.0,-32.5,0.0,0.7
1.0,-32.5,0.5,0.7
1.0,-32.5,1.0,0.7
1.0,-32.5,1.5,0.7
1.0,-32.5,2.0,0.7
1.0,-32.0,0.0,0.7
1.0,-32.0,0.5,0.7
1.0,-32.0,1.0,0.7
1.0,-32.0,1.5,0.7
1.0,-32.0,2.0,0.7
1.0,-31.5,0.0,0.7
1.0,-31.5,0.5,0.7
1.0,-31.5,1.0,0.7
1.0,-31.5,1.5,0.7
1.0,-31.5,2.0,0.7
1.0,-31.0,0.0,0.7
1.0,-31.0,0.5,0.7
1.0,-31.0,1.0,0.7
1.0,-31.0,1.5,0.7
1.0,-31.0,2.0,0.7
1.0,-30.5,0.0,0.7
1.0,-30.5,0.5,0.7
1.0,-30.5,1.0,0.7
1.0,-30.5,1.5,0.7
1.0,-30.5,2.0,0.7
1.0,-30.0,0.0,0.7
1.0,-30.0,0.5,0.7
1.0,-30.0,1.0,0.7
1.0,-30.0,1.5,0.7
1.0,-30.0,2.0,0.7
1.0,-29.5,0.0,0.7
1.0,-29.5,0.5,0.7
1.0,-29.5,1.0,0.7
1.0,-29.5,1.5,0.7
1.0,-29.5,2.0,0.7
1.0,-29.0,0.0,0.7
1.0,-29.0,0.5,0.7
1.0,-29.0,1.0,0.7
1.0,-29.0,1.5,0.7
1.0,-29.0,2.0,0.7
1.0,-28.5,0.0,0.7
1.0,-28.5,0.5,0.7
1.0,-28.5,1.0,0.7
1.0,-28.5,1.5,0.7
1.0,-28.5,2.0,0.7
1.0,-28.0,0.0,0.7
1.0,-28.0,0.5,0.7
1.0,-28.0,1.0,0.7
1.0,-28.0,1.5,0.7
1.0,-28.0,2.0,0.7
1.0,-27.5,0.0,0.7
1.0,-27.5,0.5,0.7
1.0,-27.5,1.0,0.7
1.0,-27.5,1.5,0.7
1.0,-27.5,2.0,0.7
1.0,-27.0,0.0,0.7
1.0,-27.0,0.5,0.7
1.0,-27.0,1.0,0.7
1.0,-27.0,1.5,0.7
1.0,-27.0,2.0,0.7
1.0,-26.5,0.0,0.7
1.0,-26.5,0.5,0.7
1.0,-26.5,1.0,0.7
1.0,-26.5,1.5,0.7
1.0,-26.5,2.0,0.7
1.0,-26.0,0.0,0.7
1.0,-26.0,0.5,0.7
1.0,-26.0,1.0,0.7
1.0,-26.0,1.5,0.7
1.0,-26.0,2.0,0.7
1.0,-25.5,0.0,0.7
1.0,-25.5,0.5,0.7
1.0,-25.5,1.0,0.7
1.0,-25.5,1.5,0.7
1.0,-25.5,2.0,0.7
1.0,-25.0,0.0,0.7
1.0,-25.0,0.5,0.7
1.0,-25.0,1.0,0.7
1.0,-25.0,1.5,0.7
1.0,-25.0,2.0,0.7
1.0,-24.5,0.0,0.7
1.0,-24.5,0.5,0.7
1.0,-24.5,1.0,0.7
1.0,-24.5,1.5,0.7
1.0,-24.5,2.0,0.7
1.0,-24.0,0.0,0.7
1.0,-24.0,0.5,0.7
1.0,-24.0,1.0,0.7
1.0,-24.0,1.5,0.7
1.0,-24.0,2.0,0.7
1.0,-23.5,0.0,0.7
1.0,-23.5,0.5,0.7
1.0,-23.5,1.0,0.7
1.0,-23.5,1.5,0.7
1.0,-23.5,2.0,0.7
1.0,-23.0,0.0,0.7
1.0,-23.0,0.5,0.7
1.0,-23.0,1.0,0.7
1.0,-23.0,1.5,0.7
1.0,-23.0,2.0,0.7
1.0,-22.5,0.0,0.7
1.0,-22.5,0.5,0.7
1.0,-22.5,1.0,0.7
1.0,-22.5,1.5,0.7
1.0,-22.5,2.0,0.7
1.0,-22.0,0.0,0.7
1.0,-22.0,0.5,0.7
1.0,-22.0,1.0,0.7
1.0,-22.0,1.5,0.7
1.0,-22.0,2.0,0.7
1.0,-21.5,0.0,0.7
1.0,-21.5,0.5,0.7
1.0,-21.5,1.0,0.7
1.0,-21.5,1.5,0.7
1.0,-21.5,2.0,0.7
1.0,-21.0,0.0,0.7
1.0,-21.0,0.5,0.7
1.0,-21.0,1.0,0.7
1.0,-21.0,1.5,0.7
1.0,-21.0,2.0,0.7
1.0,-20.5,0.0,0.7
1.0,-20.5,0.5,0.7
1.0,-20.5,1.0,0.7
1.0,-20.5,1.5,0.7
1.0,-20.5,2.0,0.7
1.0,-20.0,0.0,0.7
1.0,-20.0,0.5,0.7
1.0,-20.0,1.0,0.7
1.0,-20.0,1.5,0.7
1.0,-20.0,2.0,0.7
1.0,-19.5,0.0,0.7
1.0,-19.5,0.5,0.7
1.0,-19.5,1.0,0.7
1.0,-19.5,1.5,0.7
1.0,-19.5,2.0,0.7
1.0,-19.0,0.0,0.7
1.0,-19.0,0.5,0.7
1.0,-19.0,1.0,0.7
1.0,-19.0,1.5,0.7
1.0,-19.0,2.0,0.7
1.0,-18.5,0.0,0.7
1.0,-18.5,0.5,0.7
1.0,-18.5,1.0,0.7
1.0,-18.5,1.5,0.7
1.0,-18.5,2.0,0.7
1.0,-18.0,0.0,0.7
1.0,-18.0,0.5,0.7
1.0,-18.0,1.0,0.7
1.0,-18.0,1.5,0.7
1.0,-18.0,2.0,0.7
1.0,-17.5,0.0,0.7
1.0,-17.5,0.5,0.7
1.0,-17.5,1.0,0.7
1.0,-17.5,1.5,0.7
1.0,-17.5,2.0,0.7
1.0,-17.0,0.0,0.7
1.0,-17.0,0.5,0.7
1.0,-17.0,1.0,0.7
1.0,-17.0,1.5,0.7
1.0,-17.0,2.0,0.7
1.0,-16.5,0.0,0.7
1.0,-16.5,0.5,0.7
1.0,-16.5,1.0,0.7
1.0,-16.5,1.5,0.7
1.0,-16.5,2.0,0.7
1.0,-16.0,0.0,0.7
1.0,-16.0,0.5,0.7
1.0,-16.0,1.0,0.7
1.0,-16.0,1.5,0.7
1.0,-16.0,2.0,0.7
1.0,-15.5,0.0,0.7
1.0,-15.5,0.5,0.7
1.0,-15.5,1.0,0.7
1.0,-15.5,1.5,0.7
1.0,-15.5,2.0,0.7
1.0,-15.0,0.0,0.7
1.0,-15.0,0.5,0.7
1.0,-15.0,1.0,0.7
1.0,-15.0,1.5,0.7
1.0,-15.0,2.0,0.7
1.0,-14.5,0.0,0.7
1.0,-14.5,0.5,0.7
1.0,-14.5,1.0,0.7
1.0,-14.5,1.5,0.7
1.0,-14.5,2.0,0.7
1.0,-14.0,0.0,0.7
1.0,-14.0,0.5,0.7
1.0,-14.0,1.0,0.7
1.0,-14.0,1.5,0.7
1.0,-14.0,2.0,0.7
1.0,-13.5,0.0,0.7
1.0,-13.5,0.5,0.7
1.0,-13.5,1.0,0.7
1.0,-13.5,1.5,0.7
1.0,-13.5,2.0,0.7
1.0,-13.0,0.0,0.7
1.0,-13.0,0.5,0.7
1.0,-13.0,1.0,0.7
1.0,-13.0,1.5,0.7
1.0,-13.0,2.0,0.7
1.0,-12.5,0.0,0.7
1.0,-12.5,0.5,0.7
1.0,-12.5,1.0,0.7
1.0,-12.5,1.5,0.7
1.0,-12.5,2.0,0.7
1.0,-12.0,0.0,0.7
1.0,-12.0,0.5,0.7
1.0,-12.0,1.0,0.7
1.0,-12.0,1.5,0.7
1.0,-12.0,2.0,0.7
1.0,-11.5,0.0,0.7
1.0,-11.5,0.5,0.7
1.0,-11.5,1.0,0.7
1.0,-11.5,1.5,0.7
1.0,-11.5,2.0,0.7
1.0,-11.0,0.0,0.7
1.0,-11.0,0.5,0.7
1.0,-11.0,1.0,0.7
1.0,-11.0,1.5,0.7
1.0,-11.0,2.0,0.7
1.0,-10.5,0.0,0.7
1.0,-10.5,0.5,0.7
1.0,-10.5,1.0,0.7
1.0,-10.5,1.5,0.7
1.0,-10.5,2.0,0.7
1.0,-10.0,0.0,0.7
1.0,-10.0,0.5,0.7
1.0,-10.0,1.0,0.7
1.0,-10.0,1.5,0.7
1.0,-10.0,2.0,0.7
1.0,-9.5,0.0,0.7
1.0,-9.5,0.5,0.7
1.0,-9.5,1.0,0.7
1.0,-9.5,1.5,0.7
1.0,-9.5,2.0,0.7
1.0,-9.0,0.0,0.7
1.0,-9.0,0.5,0.7
1.0,-9.0,1.0,0.7
1.0,-9.0,1.5,0.7
1.0,-9.0,2.0,0.7
1.0,-8.5,0.0,0.7
1.0,-8.5,0.5,0.7
1.0,-8.5,1.0,0.7
1.0,-8.5,1.5,0.7
1.0,-8.5,2.0,0.7
1.0,-8.0,0.0,0.7
1.0,-8.0,0.5,0.7
1.0,-8.0,1.0,0.7
1.0,-8.0,1.5,0.7
1.0,-8.0,2.0,0.7
1.0,-7.5,0.0,0.7
1.0,-7.5,0.5,0.7
1.0,-7.5,1.0,0.7
1.0,-7.5,1.5,0.7
1.0,-7.5,2.0,0.7
1.0,-7.0,0.0,0.7
1.0,-7.0,0.5,0.7
1.0,-7.0,1.0,0.7
1.0,-7.0,1.5,0.7
1.0,-7.0,2.0,0.7
1.0,-6.5,0.0,0.7
1.0,-6.5,0.5,0.7
1.0,-6.5,1.0,0.7
1.0,-6.5,1.5,0.7
1.0,-6.5,2.0,0.7
1.0,-6.0,0.0,0.7
1.0,-6.0,0.5,0.7
1.0,-6.0,1.0,0.7
1.0,-6.0,1.5,0.7
1.0,-6.0,2.0,0.7
1.0,-5.5,0.0,0.7
1.0,-5.5,0.5,0.7
1.0,-5.5,1.0,0.7
1.0,-5.5,1.5,0.7
1.0,-5.5,2.0,0.7
1.0,-5.0,0.0,0.7
1.0,-5.0,0.5,0.7
1.0,-5.0,1.0,0.7
1.0,-5.0,1.5,0.7
1.0,-5.0,2.0,0.7
1.0,-4.5,0.0,0.7
1.0,-4.5,0.5,0.7
1.0,-4.5,1.0,0.7
1.0,-4.5,1.5,0.7
1.0,-4.5,2.0,0.7
1.0,-4.25,0.0,0.49
1.0,-4.25,0.5,0.49
1.0,-4.25,1.0,0.49
1.0,-4.25,1.5,0.49
1.0,-4.25,2.0,0.49
1.0,-4.0,0.0,0.7
1.0,-4.0,0.5,0.7
1.0,-4.0,1.0,0.7
1.0,-4.0,1.5,0.7
1.0,-4.0,2.0,0.7
1.0,-3.75,0.0,0.49
1.0,-3.75,0.5,0.49
1.0,-3.75,1.0,0.49
1.0,-3.75,1.5,0.49
1.0,-3.75,2.0,0.49
1.0,-3.5,0.0,1.0
1.0,-3.5,0.5,1.0
1.0,-3.5,1.0,1.0
1.0,-3.5,1.5,1.0
1.0,-3.5,2.0,1.0
1.0,-3.25,0.0,0.49
1.0,-3.25,0.5,0.49
1.0,-3.25,1.0,0.49
1.0,-3.25,1.5,0.49
1.0,-3.25,2.0,0.49
1.0,-3.0,0.0,1.0
1.0,-3.0,0.5,1.0
1.0,-3.0,1.0,1.0
1.0,-3.0,1.5,1.0
1.0,-3.0,2.0,1.0
1.0,-2.75,0.0,0.49
1.0,-2.75,0.5,0.49
1.0,-2.75,1.0,0.49
1.0,-2.75,1.5,0.49
1.0,-2.75,2.0,0.49
1.0,-2.5,0.0,1.0
1.0,-2.5,0.5,1.0
1.0,-2.5,1.0,1.0
1.0,-2.5,1.5,1.0
1.0,-2.5,2.0,1.0
1.0,-2.25,0.0,0.49
1.0,-2.25,0.5,0.49
1.0,-2.25,1.0,0.49
1.0,-2.25,1.5,0.49
1.0,-2.25,2.0,0.49
1.0,-2.0,0.0,1.0
1.0,-2.0,0.5,1.0
1.0,-2.0,1.0,1.0
1.0,-2.0,1.5,1.0
1.0,-2.0,2.0,1.0
1.0,-1.75,0.0,0.49
1.0,-1.75,0.5,0.49
1.0,-1.75,1.0,0.49
1.0,-1.75,1.5,0.49
1.0,-1.75,2.0,0.49
1.0,-1.5,0.0,1.0
1.0,-1.5,0.5,1.0
1.0,-1.5,1.0,1.0
1.0,-1.5,1.5,1.0
1.0,-1.5,2.0,1.0
1.0,-1.25,0.0,0.49
1.0,-1.25,0.5,0.49
1.0,-1.25,1.0,0.49
1.0,-1.25,1.5,0.49
1.0,-1.25,2.0,0.49
1.0,-1.0,0.0,1.0
1.0,-1.0,0.5,1.0
1.0,-1.0,1.0,1.0
1.0,-1.0,1.5,1.0
1.0,-1.0,2.0,1.0
1.0,-0.75,0.0,0.49
1.0,-0.75,0.5,0.49
1.0,-0.75,1.0,0.49
1.0,-0.75,1.5,0.49
1.0,-0.75,2.0,0.49
1.0,-0.5,0.0,1.0
1.0,-0.5,0.5,1.0
1.0,-0.5,1.0,1.0
1.0,-0.5,1.5,1.0
1.0,-0.5,2.0,1.0
1.0,0.0,0.0,1.0
1.0,0.0,0.5,1.0
1.0,0.0,1.0,1.0
1.0,0.0,1.5,1.0
1.0,0.0,2.0,1.0
1.0,0.5,0.0,1.0
1.0,0.5,0.5,1.0
1.0,0.5,1.0,1.0
1.0,0.5,1.5,1.0
1.0,0.5,2.0,1.0
1.0,0.75,0.0,0.49
1.0,0.75,0.5,0.49
1.0,0.75,1.0,0.49
1.0,0.75,1.5,0.49
1.0,0.75,2.0,0.49
1.0,1.0,0.0,1.0
1.0,1.0,0.5,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.5,1.0
1.0,1.0,2.0,1.0
1.0,1.25,0.0,0.49
1.0,1.25,0.5,0.49
1.0,1.25,1.0,0.49
1.0,1.25,1.5,0.49
1.0,1.25,2.0,0.49
1.0,1.5,0.0,1.0
1.0,1.5,0.5,1.0
1.0,1.5,1.0,1.0
1.0,1.5,1.5,1.0
1.0,1.5,2.0,1.0
1.0,1.75,0.0,0.49
1.0,1.75,0.5,0.49
1.0,1.75,1.0,0.49
1.0,1.75,1.5,0.49
1.0,1.75,2.0,0.49
1.0,2.0,0.0,1.0
1.0,2.0,0.5,1.0
1.0,2.0,1.0,1.0
1.0,2.0,1.5,1.0
1.0,2.0,2.0,1.0
1.0,2.25,0.0,0.49
1.0,2.25,0.5,0.49
1.0,2.25,1.0,0.49
1.0,2.25,1.5,0.49
1.0,2.25,2.0,0.49
1.0,2.5,0.0,1.0
1.0,2.5,0.5,1.0
1.0,2.5,1.0,1.0
1.0,2.5,1.5,1.0
1.0,2.5,2.0,1.0
1.0,2.75,0.0,0.49
1.0,2.75,0.5,0.49
1.0,2.75,1.0,0.49
1.0,2.75,1.5,0.49
1.0,2.75,2.0,0.49
1.0,3.0,0.0,1.0
1.0,3.0,0.5,1.0
1.0,3.0,1.0,1.0
1.0,3.0,1.5,1.0
1.0,3.0,2.0,1.0
1.0,3.25,0.0,0.49
1.0,3.25,0.5,0.49
1.0,3.25,1.0,0.49
1.0,3.25,1.5,0.49
1.0,3.25,2.0,0.49
1.0,3.5,0.0,1.0
1.0,3.5,0.5,1.0
1.0,3.5,1.0,1.0
1.0,3.5,1.5,1.0
1.0,3.5,2.0,1.0
1.0,3.75,0.0,0.49
1.0,3.75,0.5,0.49
1.0,3.75,1.0,0.49
1.0,3.75,1.5,0.49
1.0,3.75,2.0,0.49
1.0,4.0,0.0,0.7
1.0,4.0,0.5,0.7
1.0,4.0,1.0,0.7
1.0,4.0,1.5,0.7
1.0,4.0,2.0,0.7
1.0,4.25,0.0,0.49
1.0,4.25,0.5,0.49
1.0,4.25,1.0,0.49
1.0,4.25,1.5,0.49
1.0,4.25,2.0,0.49
1.0,4.5,0.0,0.7
1.0,4.5,0.5,0.7
1.0,4.5,1.0,0.7
1.0,4.5,1.5,0.7
1.0,4.5,2.0,0.7
